lat,lon,tz,date,units,cloud_cover,humidity,precipitation,temperature,pressure,wind
29.18483,71.49811,+05:00,2022-05-16,standard,{'afternoon': 0.0},{'afternoon': 15.0},{'total': 0.0},"{'min': 301.69, 'max': 316.56, 'afternoon': 314.19, 'night': 308.91, 'evening': 315.71, 'morning': 301.69}",{'afternoon': 997.0},"{'max': {'speed': 9.37, 'direction': 210.0}}"
29.18483,71.49811,+05:00,2022-05-17,standard,{'afternoon': 0.0},{'afternoon': 10.0},{'total': 0.0},"{'min': 303.13, 'max': 317.01, 'afternoon': 315.81, 'night': 308.65, 'evening': 316.11, 'morning': 304.65}",{'afternoon': 998.0},"{'max': {'speed': 5.83, 'direction': 171.0}}"
29.18483,71.49811,+05:00,2022-05-18,standard,{'afternoon': 0.0},{'afternoon': 8.0},{'total': 0.0},"{'min': 304.2, 'max': 318.49, 'afternoon': 317.17, 'night': 308.78, 'evening': 317.54, 'morning': 304.51}",{'afternoon': 1000.0},"{'max': {'speed': 6.58, 'direction': 184.0}}"
29.18483,71.49811,+05:00,2022-05-19,standard,{'afternoon': 0.0},{'afternoon': 7.0},{'total': 0.0},"{'min': 306.39, 'max': 320.83, 'afternoon': 319.77, 'night': 309.46, 'evening': 319.17, 'morning': 306.39}",{'afternoon': 1000.0},"{'max': {'speed': 8.28, 'direction': 236.0}}"
29.18483,71.49811,+05:00,2022-05-20,standard,{'afternoon': 0.0},{'afternoon': 7.0},{'total': 0.0},"{'min': 306.26, 'max': 321.04, 'afternoon': 318.65, 'night': 311.25, 'evening': 318.28, 'morning': 306.26}",{'afternoon': 997.0},"{'max': {'speed': 12.75, 'direction': 275.0}}"
29.18483,71.49811,+05:00,2022-05-21,standard,{'afternoon': 0.0},{'afternoon': 9.0},{'total': 0.0},"{'min': 304.51, 'max': 317.44, 'afternoon': 315.32, 'night': 309.89, 'evening': 315.87, 'morning': 304.62}",{'afternoon': 995.0},"{'max': {'speed': 8.01, 'direction': 316.0}}"
29.18483,71.49811,+05:00,2022-05-22,standard,{'afternoon': 0.0},{'afternoon': 5.0},{'total': 0.0},"{'min': 304.66, 'max': 318.34, 'afternoon': 316.27, 'night': 308.75, 'evening': 317.45, 'morning': 304.66}",{'afternoon': 993.0},"{'max': {'speed': 6.35, 'direction': 258.0}}"
29.18483,71.49811,+05:00,2022-05-23,standard,{'afternoon': 0.0},{'afternoon': 6.0},{'total': 0.0},"{'min': 301.89, 'max': 317.43, 'afternoon': 316.21, 'night': 313.45, 'evening': 315.35, 'morning': 306.31}",{'afternoon': 991.0},"{'max': {'speed': 11.06, 'direction': 35.0}}"
29.18483,71.49811,+05:00,2022-05-24,standard,{'afternoon': 0.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 299.44, 'max': 314.14, 'afternoon': 311.31, 'night': 301.33, 'evening': 313.17, 'morning': 299.54}",{'afternoon': 1002.0},"{'max': {'speed': 6.75, 'direction': 40.0}}"
29.18483,71.49811,+05:00,2022-05-25,standard,{'afternoon': 0.0},{'afternoon': 16.0},{'total': 0.0},"{'min': 301.24, 'max': 315.52, 'afternoon': 312.65, 'night': 305.48, 'evening': 314.58, 'morning': 301.41}",{'afternoon': 1004.0},"{'max': {'speed': 7.19, 'direction': 99.0}}"
29.18483,71.49811,+05:00,2022-05-26,standard,{'afternoon': 0.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 303.94, 'max': 318.75, 'afternoon': 316.28, 'night': 308.2, 'evening': 317.69, 'morning': 303.99}",{'afternoon': 1000.0},"{'max': {'speed': 5.4, 'direction': 213.0}}"
29.18483,71.49811,+05:00,2022-05-27,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 304.25, 'max': 319.47, 'afternoon': 315.39, 'night': 309.92, 'evening': 318.25, 'morning': 304.25}",{'afternoon': 998.0},"{'max': {'speed': 8.29, 'direction': 214.0}}"
29.18483,71.49811,+05:00,2022-05-28,standard,{'afternoon': 0.0},{'afternoon': 3.0},{'total': 0.0},"{'min': 304.11, 'max': 320.63, 'afternoon': 318.53, 'night': 311.26, 'evening': 318.86, 'morning': 304.11}",{'afternoon': 996.0},"{'max': {'speed': 8.84, 'direction': 266.0}}"
29.18483,71.49811,+05:00,2022-05-29,standard,{'afternoon': 0.0},{'afternoon': 3.0},{'total': 0.0},"{'min': 305.24, 'max': 318.23, 'afternoon': 317.45, 'night': 311.8, 'evening': 316.7, 'morning': 305.24}",{'afternoon': 995.0},"{'max': {'speed': 8.86, 'direction': 297.0}}"
29.18483,71.49811,+05:00,2022-05-30,standard,{'afternoon': 0.0},{'afternoon': 9.0},{'total': 0.0},"{'min': 303.11, 'max': 317.55, 'afternoon': 316.02, 'night': 307.83, 'evening': 315.88, 'morning': 303.11}",{'afternoon': 997.0},"{'max': {'speed': 6.3, 'direction': 344.0}}"
29.18483,71.49811,+05:00,2022-05-31,standard,{'afternoon': 0.0},{'afternoon': 5.0},{'total': 0.0},"{'min': 304.54, 'max': 318.46, 'afternoon': 316.82, 'night': 308.48, 'evening': 317.14, 'morning': 304.7}",{'afternoon': 998.0},"{'max': {'speed': 7.04, 'direction': 237.0}}"
29.18483,71.49811,+05:00,2022-06-01,standard,{'afternoon': 100.0},{'afternoon': 6.0},{'total': 0.0},"{'min': 304.26, 'max': 317.47, 'afternoon': 316.04, 'night': 309.37, 'evening': 316.51, 'morning': 304.33}",{'afternoon': 999.0},"{'max': {'speed': 5.85, 'direction': 210.0}}"
29.18483,71.49811,+05:00,2022-06-02,standard,{'afternoon': 0.0},{'afternoon': 5.0},{'total': 0.0},"{'min': 306.02, 'max': 318.17, 'afternoon': 317.1, 'night': 308.81, 'evening': 317.13, 'morning': 306.23}",{'afternoon': 999.0},"{'max': {'speed': 3.86, 'direction': 224.0}}"
29.18483,71.49811,+05:00,2022-06-03,standard,{'afternoon': 0.0},{'afternoon': 3.0},{'total': 0.0},"{'min': 305.51, 'max': 318.03, 'afternoon': 316.94, 'night': 307.9, 'evening': 316.22, 'morning': 305.51}",{'afternoon': 998.0},"{'max': {'speed': 5.25, 'direction': 206.0}}"
29.18483,71.49811,+05:00,2022-06-04,standard,{'afternoon': 0.0},{'afternoon': 6.0},{'total': 0.0},"{'min': 304.63, 'max': 318.33, 'afternoon': 317.54, 'night': 307.93, 'evening': 316.24, 'morning': 304.63}",{'afternoon': 998.0},"{'max': {'speed': 4.86, 'direction': 159.0}}"
29.18483,71.49811,+05:00,2022-06-05,standard,{'afternoon': 0.0},{'afternoon': 10.0},{'total': 0.0},"{'min': 303.33, 'max': 317.8, 'afternoon': 316.35, 'night': 308.27, 'evening': 316.0, 'morning': 303.33}",{'afternoon': 999.0},"{'max': {'speed': 5.57, 'direction': 131.0}}"
29.18483,71.49811,+05:00,2022-06-06,standard,{'afternoon': 0.0},{'afternoon': 9.0},{'total': 0.0},"{'min': 304.65, 'max': 318.65, 'afternoon': 317.27, 'night': 309.54, 'evening': 317.72, 'morning': 304.96}",{'afternoon': 998.0},"{'max': {'speed': 5.03, 'direction': 207.0}}"
29.18483,71.49811,+05:00,2022-06-07,standard,{'afternoon': 0.0},{'afternoon': 9.0},{'total': 0.0},"{'min': 302.8, 'max': 319.24, 'afternoon': 317.57, 'night': 310.1, 'evening': 317.33, 'morning': 302.8}",{'afternoon': 997.0},"{'max': {'speed': 8.43, 'direction': 221.0}}"
29.18483,71.49811,+05:00,2022-06-08,standard,{'afternoon': 0.0},{'afternoon': 11.0},{'total': 0.0},"{'min': 302.73, 'max': 319.05, 'afternoon': 317.11, 'night': 309.01, 'evening': 318.12, 'morning': 302.73}",{'afternoon': 997.0},"{'max': {'speed': 7.18, 'direction': 209.0}}"
29.18483,71.49811,+05:00,2022-06-09,standard,{'afternoon': 0.0},{'afternoon': 10.0},{'total': 0.0},"{'min': 303.2, 'max': 319.92, 'afternoon': 318.13, 'night': 309.84, 'evening': 318.45, 'morning': 303.2}",{'afternoon': 995.0},"{'max': {'speed': 9.58, 'direction': 214.0}}"
29.18483,71.49811,+05:00,2022-06-10,standard,{'afternoon': 0.0},{'afternoon': 19.0},{'total': 0.0},"{'min': 301.59, 'max': 319.21, 'afternoon': 315.43, 'night': 310.44, 'evening': 318.1, 'morning': 301.59}",{'afternoon': 998.0},"{'max': {'speed': 9.75, 'direction': 226.0}}"
29.18483,71.49811,+05:00,2022-06-11,standard,{'afternoon': 0.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 302.39, 'max': 318.28, 'afternoon': 314.96, 'night': 310.07, 'evening': 316.81, 'morning': 302.39}",{'afternoon': 998.0},"{'max': {'speed': 9.47, 'direction': 213.0}}"
29.18483,71.49811,+05:00,2022-06-12,standard,{'afternoon': 0.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 303.58, 'max': 317.92, 'afternoon': 315.18, 'night': 309.49, 'evening': 309.97, 'morning': 303.58}",{'afternoon': 999.0},"{'max': {'speed': 9.35, 'direction': 214.0}}"
29.18483,71.49811,+05:00,2022-06-13,standard,{'afternoon': 67.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 305.4, 'max': 317.59, 'afternoon': 315.28, 'night': 309.08, 'evening': 316.14, 'morning': 305.4}",{'afternoon': 1002.0},"{'max': {'speed': 8.38, 'direction': 210.0}}"
29.18483,71.49811,+05:00,2022-06-14,standard,{'afternoon': 0.0},{'afternoon': 19.0},{'total': 0.0},"{'min': 305.28, 'max': 318.29, 'afternoon': 316.6, 'night': 309.53, 'evening': 316.57, 'morning': 305.28}",{'afternoon': 1000.0},"{'max': {'speed': 9.54, 'direction': 176.0}}"
29.18483,71.49811,+05:00,2022-06-15,standard,{'afternoon': 0.0},{'afternoon': 18.0},{'total': 0.0},"{'min': 306.26, 'max': 319.04, 'afternoon': 317.04, 'night': 309.71, 'evening': 317.8, 'morning': 306.26}",{'afternoon': 997.0},"{'max': {'speed': 9.22, 'direction': 170.0}}"
29.18483,71.49811,+05:00,2022-06-16,standard,{'afternoon': 0.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 304.51, 'max': 318.6, 'afternoon': 316.19, 'night': 310.6, 'evening': 316.48, 'morning': 304.51}",{'afternoon': 997.0},"{'max': {'speed': 11.31, 'direction': 199.0}}"
29.18483,71.49811,+05:00,2022-06-17,standard,{'afternoon': 0.0},{'afternoon': 27.0},{'total': 0.0},"{'min': 303.13, 'max': 316.56, 'afternoon': 313.42, 'night': 311.39, 'evening': 315.87, 'morning': 303.13}",{'afternoon': 998.0},"{'max': {'speed': 9.86, 'direction': 208.0}}"
29.18483,71.49811,+05:00,2022-06-18,standard,{'afternoon': 50.0},{'afternoon': 38.0},{'total': 0.83},"{'min': 304.29, 'max': 313.62, 'afternoon': 309.78, 'night': 308.98, 'evening': 313.51, 'morning': 304.29}",{'afternoon': 999.0},"{'max': {'speed': 7.62, 'direction': 172.0}}"
29.18483,71.49811,+05:00,2022-06-19,standard,{'afternoon': 0.0},{'afternoon': 31.0},{'total': 0.39},"{'min': 301.71, 'max': 315.06, 'afternoon': 312.1, 'night': 304.94, 'evening': 307.55, 'morning': 304.51}",{'afternoon': 999.0},"{'max': {'speed': 10.84, 'direction': 95.0}}"
29.18483,71.49811,+05:00,2022-06-20,standard,{'afternoon': 0.0},{'afternoon': 33.0},{'total': 0.51},"{'min': 300.1, 'max': 313.92, 'afternoon': 311.77, 'night': 305.87, 'evening': 305.93, 'morning': 304.01}",{'afternoon': 997.0},"{'max': {'speed': 9.12, 'direction': 96.0}}"
29.18483,71.49811,+05:00,2022-06-21,standard,{'afternoon': 42.0},{'afternoon': 48.0},{'total': 2.57},"{'min': 298.65, 'max': 308.62, 'afternoon': 304.98, 'night': 303.7, 'evening': 307.06, 'morning': 299.02}",{'afternoon': 996.0},"{'max': {'speed': 11.42, 'direction': 358.0}}"
29.18483,71.49811,+05:00,2022-06-22,standard,{'afternoon': 0.0},{'afternoon': 36.0},{'total': 0.0},"{'min': 296.43, 'max': 308.94, 'afternoon': 305.69, 'night': 298.58, 'evening': 308.07, 'morning': 296.43}",{'afternoon': 1005.0},"{'max': {'speed': 9.52, 'direction': 17.0}}"
29.18483,71.49811,+05:00,2022-06-23,standard,{'afternoon': 0.0},{'afternoon': 27.0},{'total': 0.0},"{'min': 301.53, 'max': 312.43, 'afternoon': 309.13, 'night': 304.22, 'evening': 312.12, 'morning': 301.53}",{'afternoon': 1007.0},"{'max': {'speed': 6.22, 'direction': 2.0}}"
29.18483,71.49811,+05:00,2022-06-24,standard,{'afternoon': 0.0},{'afternoon': 20.0},{'total': 0.0},"{'min': 305.64, 'max': 316.04, 'afternoon': 313.93, 'night': 308.4, 'evening': 315.3, 'morning': 305.64}",{'afternoon': 1001.0},"{'max': {'speed': 5.51, 'direction': 228.0}}"
29.18483,71.49811,+05:00,2022-06-25,standard,{'afternoon': 0.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 307.75, 'max': 318.0, 'afternoon': 315.99, 'night': 310.74, 'evening': 317.4, 'morning': 307.75}",{'afternoon': 997.0},"{'max': {'speed': 3.9, 'direction': 108.0}}"
29.18483,71.49811,+05:00,2022-06-26,standard,{'afternoon': 0.0},{'afternoon': 11.0},{'total': 0.0},"{'min': 307.57, 'max': 318.7, 'afternoon': 316.61, 'night': 310.69, 'evening': 317.48, 'morning': 307.57}",{'afternoon': 998.0},"{'max': {'speed': 6.6, 'direction': 67.0}}"
29.18483,71.49811,+05:00,2022-06-27,standard,{'afternoon': 6.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 308.49, 'max': 318.78, 'afternoon': 317.77, 'night': 311.83, 'evening': 317.98, 'morning': 308.49}",{'afternoon': 998.0},"{'max': {'speed': 5.45, 'direction': 124.0}}"
29.18483,71.49811,+05:00,2022-06-28,standard,{'afternoon': 22.0},{'afternoon': 14.0},{'total': 0.0},"{'min': 308.34, 'max': 320.56, 'afternoon': 318.55, 'night': 313.37, 'evening': 319.28, 'morning': 308.34}",{'afternoon': 996.0},"{'max': {'speed': 8.69, 'direction': 218.0}}"
29.18483,71.49811,+05:00,2022-06-29,standard,{'afternoon': 4.0},{'afternoon': 26.0},{'total': 0.0},"{'min': 307.05, 'max': 318.73, 'afternoon': 315.43, 'night': 313.21, 'evening': 317.96, 'morning': 307.05}",{'afternoon': 993.0},"{'max': {'speed': 10.31, 'direction': 219.0}}"
29.18483,71.49811,+05:00,2022-06-30,standard,{'afternoon': 0.0},{'afternoon': 27.0},{'total': 0.0},"{'min': 306.16, 'max': 317.56, 'afternoon': 314.76, 'night': 313.24, 'evening': 316.94, 'morning': 306.16}",{'afternoon': 993.0},"{'max': {'speed': 11.1, 'direction': 219.0}}"
29.18483,71.49811,+05:00,2022-07-01,standard,{'afternoon': 99.0},{'afternoon': 41.0},{'total': 0.27},"{'min': 306.83, 'max': 312.84, 'afternoon': 311.11, 'night': 312.84, 'evening': 310.16, 'morning': 306.83}",{'afternoon': 997.0},"{'max': {'speed': 9.34, 'direction': 152.0}}"
29.18483,71.49811,+05:00,2022-07-02,standard,{'afternoon': 1.0},{'afternoon': 35.0},{'total': 0.0},"{'min': 306.01, 'max': 315.64, 'afternoon': 312.49, 'night': 308.73, 'evening': 314.47, 'morning': 306.01}",{'afternoon': 996.0},"{'max': {'speed': 6.64, 'direction': 169.0}}"
29.18483,71.49811,+05:00,2022-07-03,standard,{'afternoon': 81.0},{'afternoon': 35.0},{'total': 6.94},"{'min': 307.69, 'max': 314.18, 'afternoon': 313.02, 'night': 311.0, 'evening': 311.43, 'morning': 307.81}",{'afternoon': 996.0},"{'max': {'speed': 6.92, 'direction': 245.0}}"
29.18483,71.49811,+05:00,2022-07-04,standard,{'afternoon': 13.0},{'afternoon': 40.0},{'total': 0.0},"{'min': 305.46, 'max': 313.07, 'afternoon': 311.6, 'night': 309.42, 'evening': 312.34, 'morning': 305.46}",{'afternoon': 997.0},"{'max': {'speed': 5.1, 'direction': 242.0}}"
29.18483,71.49811,+05:00,2022-07-05,standard,{'afternoon': 67.0},{'afternoon': 31.0},{'total': 0.0},"{'min': 308.59, 'max': 314.63, 'afternoon': 314.51, 'night': 310.3, 'evening': 313.52, 'morning': 308.59}",{'afternoon': 995.0},"{'max': {'speed': 5.49, 'direction': 154.0}}"
29.18483,71.49811,+05:00,2022-07-06,standard,{'afternoon': 100.0},{'afternoon': 31.0},{'total': 7.64},"{'min': 308.76, 'max': 316.08, 'afternoon': 314.96, 'night': 310.44, 'evening': 313.7, 'morning': 308.83}",{'afternoon': 998.0},"{'max': {'speed': 6.71, 'direction': 137.0}}"
29.18483,71.49811,+05:00,2022-07-07,standard,{'afternoon': 70.0},{'afternoon': 32.0},{'total': 0.0},"{'min': 305.9, 'max': 314.45, 'afternoon': 314.34, 'night': 311.04, 'evening': 314.08, 'morning': 306.79}",{'afternoon': 1001.0},"{'max': {'speed': 4.6, 'direction': 0.0}}"
29.18483,71.49811,+05:00,2022-07-08,standard,{'afternoon': 1.0},{'afternoon': 29.0},{'total': 1.26},"{'min': 305.56, 'max': 316.84, 'afternoon': 314.98, 'night': 310.25, 'evening': 314.36, 'morning': 306.28}",{'afternoon': 998.0},"{'max': {'speed': 7.76, 'direction': 230.0}}"
29.18483,71.49811,+05:00,2022-07-09,standard,{'afternoon': 0.0},{'afternoon': 37.0},{'total': 17.18},"{'min': 305.79, 'max': 314.83, 'afternoon': 312.68, 'night': 311.0, 'evening': 314.45, 'morning': 305.79}",{'afternoon': 996.0},"{'max': {'speed': 7.01, 'direction': 225.0}}"
29.18483,71.49811,+05:00,2022-07-10,standard,{'afternoon': 100.0},{'afternoon': 39.0},{'total': 30.25},"{'min': 301.06, 'max': 312.16, 'afternoon': 311.74, 'night': 308.26, 'evening': 311.59, 'morning': 307.5}",{'afternoon': 998.0},"{'max': {'speed': 9.76, 'direction': 133.0}}"
29.18483,71.49811,+05:00,2022-07-11,standard,{'afternoon': 100.0},{'afternoon': 50.0},{'total': 0.22},"{'min': 304.52, 'max': 310.66, 'afternoon': 307.62, 'night': 308.28, 'evening': 310.66, 'morning': 304.88}",{'afternoon': 1000.0},"{'max': {'speed': 4.7, 'direction': 162.0}}"
29.18483,71.49811,+05:00,2022-07-12,standard,{'afternoon': 6.0},{'afternoon': 33.0},{'total': 2.51},"{'min': 306.07, 'max': 315.02, 'afternoon': 313.21, 'night': 308.22, 'evening': 313.97, 'morning': 306.07}",{'afternoon': 998.0},"{'max': {'speed': 7.71, 'direction': 207.0}}"
29.18483,71.49811,+05:00,2022-07-13,standard,{'afternoon': 0.0},{'afternoon': 34.0},{'total': 32.95},"{'min': 307.3, 'max': 314.66, 'afternoon': 313.38, 'night': 308.39, 'evening': 313.95, 'morning': 307.32}",{'afternoon': 995.0},"{'max': {'speed': 6.29, 'direction': 204.0}}"
29.18483,71.49811,+05:00,2022-07-14,standard,{'afternoon': 100.0},{'afternoon': 59.0},{'total': 4.78},"{'min': 301.58, 'max': 311.1, 'afternoon': 305.12, 'night': 307.67, 'evening': 311.1, 'morning': 301.72}",{'afternoon': 998.0},"{'max': {'speed': 9.18, 'direction': 114.0}}"
29.18483,71.49811,+05:00,2022-07-15,standard,{'afternoon': 99.0},{'afternoon': 56.0},{'total': 0.0},"{'min': 302.42, 'max': 307.56, 'afternoon': 306.32, 'night': 306.62, 'evening': 305.03, 'morning': 303.52}",{'afternoon': 1000.0},"{'max': {'speed': 8.6, 'direction': 23.0}}"
29.18483,71.49811,+05:00,2022-07-16,standard,{'afternoon': 95.0},{'afternoon': 43.0},{'total': 4.22},"{'min': 301.31, 'max': 311.62, 'afternoon': 309.9, 'night': 303.5, 'evening': 306.34, 'morning': 302.32}",{'afternoon': 999.0},"{'max': {'speed': 6.62, 'direction': 43.0}}"
29.18483,71.49811,+05:00,2022-07-17,standard,{'afternoon': 80.0},{'afternoon': 57.0},{'total': 35.9},"{'min': 302.02, 'max': 307.19, 'afternoon': 306.92, 'night': 304.14, 'evening': 306.31, 'morning': 302.15}",{'afternoon': 1001.0},"{'max': {'speed': 7.67, 'direction': 104.0}}"
29.18483,71.49811,+05:00,2022-07-18,standard,{'afternoon': 31.0},{'afternoon': 53.0},{'total': 12.42},"{'min': 302.96, 'max': 309.51, 'afternoon': 307.93, 'night': 304.07, 'evening': 309.1, 'morning': 303.59}",{'afternoon': 1001.0},"{'max': {'speed': 4.77, 'direction': 51.0}}"
29.18483,71.49811,+05:00,2022-07-19,standard,{'afternoon': 0.0},{'afternoon': 38.0},{'total': 0.0},"{'min': 305.01, 'max': 313.58, 'afternoon': 311.69, 'night': 306.85, 'evening': 312.4, 'morning': 305.12}",{'afternoon': 999.0},"{'max': {'speed': 5.31, 'direction': 202.0}}"
29.18483,71.49811,+05:00,2022-07-20,standard,{'afternoon': 4.0},{'afternoon': 39.0},{'total': 0.0},"{'min': 305.88, 'max': 313.23, 'afternoon': 311.26, 'night': 309.03, 'evening': 311.88, 'morning': 305.88}",{'afternoon': 998.0},"{'max': {'speed': 8.75, 'direction': 209.0}}"
29.18483,71.49811,+05:00,2022-07-21,standard,{'afternoon': 1.0},{'afternoon': 49.0},{'total': 19.2},"{'min': 298.42, 'max': 312.09, 'afternoon': 309.65, 'night': 309.51, 'evening': 311.57, 'morning': 304.63}",{'afternoon': 998.0},"{'max': {'speed': 12.8, 'direction': 340.0}}"
29.18483,71.49811,+05:00,2022-07-22,standard,{'afternoon': 100.0},{'afternoon': 61.0},{'total': 13.28},"{'min': 300.57, 'max': 306.36, 'afternoon': 304.56, 'night': 300.57, 'evening': 303.19, 'morning': 300.9}",{'afternoon': 1002.0},"{'max': {'speed': 6.27, 'direction': 333.0}}"
29.18483,71.49811,+05:00,2022-07-23,standard,{'afternoon': 98.0},{'afternoon': 46.0},{'total': 14.36},"{'min': 302.14, 'max': 310.35, 'afternoon': 309.48, 'night': 304.08, 'evening': 308.33, 'morning': 302.28}",{'afternoon': 1000.0},"{'max': {'speed': 6.32, 'direction': 26.0}}"
29.18483,71.49811,+05:00,2022-07-24,standard,{'afternoon': 100.0},{'afternoon': 61.0},{'total': 43.73},"{'min': 301.18, 'max': 307.95, 'afternoon': 306.49, 'night': 303.64, 'evening': 305.2, 'morning': 301.18}",{'afternoon': 1000.0},"{'max': {'speed': 6.93, 'direction': 129.0}}"
29.18483,71.49811,+05:00,2022-07-25,standard,{'afternoon': 35.0},{'afternoon': 50.0},{'total': 38.62},"{'min': 302.37, 'max': 309.53, 'afternoon': 308.91, 'night': 303.17, 'evening': 307.73, 'morning': 302.37}",{'afternoon': 1002.0},"{'max': {'speed': 6.03, 'direction': 15.0}}"
29.18483,71.49811,+05:00,2022-07-26,standard,{'afternoon': 50.0},{'afternoon': 43.0},{'total': 3.33},"{'min': 304.18, 'max': 310.26, 'afternoon': 309.99, 'night': 305.31, 'evening': 309.56, 'morning': 304.39}",{'afternoon': 1003.0},"{'max': {'speed': 6.09, 'direction': 75.0}}"
29.18483,71.49811,+05:00,2022-07-27,standard,{'afternoon': 30.0},{'afternoon': 44.0},{'total': 2.68},"{'min': 302.26, 'max': 310.38, 'afternoon': 310.38, 'night': 306.58, 'evening': 309.44, 'morning': 302.26}",{'afternoon': 1002.0},"{'max': {'speed': 4.32, 'direction': 205.0}}"
29.18483,71.49811,+05:00,2022-07-28,standard,{'afternoon': 56.0},{'afternoon': 48.0},{'total': 13.06},"{'min': 304.03, 'max': 310.59, 'afternoon': 309.94, 'night': 307.36, 'evening': 308.58, 'morning': 304.03}",{'afternoon': 1003.0},"{'max': {'speed': 6.41, 'direction': 193.0}}"
29.18483,71.49811,+05:00,2022-07-29,standard,{'afternoon': 100.0},{'afternoon': 52.0},{'total': 0.22},"{'min': 302.83, 'max': 309.68, 'afternoon': 306.85, 'night': 306.37, 'evening': 307.22, 'morning': 302.83}",{'afternoon': 1003.0},"{'max': {'speed': 7.39, 'direction': 212.0}}"
29.18483,71.49811,+05:00,2022-07-30,standard,{'afternoon': 100.0},{'afternoon': 52.0},{'total': 0.0},"{'min': 303.41, 'max': 309.79, 'afternoon': 307.79, 'night': 306.14, 'evening': 309.03, 'morning': 303.67}",{'afternoon': 1002.0},"{'max': {'speed': 7.61, 'direction': 187.0}}"
29.18483,71.49811,+05:00,2022-07-31,standard,{'afternoon': 100.0},{'afternoon': 54.0},{'total': 5.75},"{'min': 303.63, 'max': 309.46, 'afternoon': 307.37, 'night': 305.87, 'evening': 308.54, 'morning': 303.63}",{'afternoon': 998.0},"{'max': {'speed': 7.93, 'direction': 208.0}}"
